0,0,255
10,0,255
20,8,255
30,18,255
40,25,255
50,113,255
60,148,255
70,240,255
80,324,255
90,382,255
100,432,255
110,439,255
120,425,255
130,442,255
140,432,255
150,429,255
160,427,255
170,434,255
180,319,255
190,430,255
200,425,255
210,437,255
220,422,255
230,396,255
240,430,255
250,434,255
260,427,255
270,430,255
280,434,255
290,426,255
300,422,255
310,424,255
320,435,255
330,424,255
340,622,255
350,417,255
360,432,255
370,421,255
380,421,255
390,307,255
400,431,255
410,427,255
420,422,255
430,425,255
440,432,255
450,428,255
460,428,255
470,426,255
480,421,255
490,72,255
500,388,255
510,428,255
520,425,255
530,424,255
540,448,255
550,430,255
560,428,255
570,422,255
580,426,255
590,425,255
600,432,255
610,432,255
620,429,255
630,424,255
640,422,255
650,424,255
660,433,255
670,425,255
680,421,255
690,428,255
700,526,255
710,423,255
720,425,255
730,425,255
740,432,255
750,415,255
760,419,255
770,423,255
780,425,255
790,431,255
800,564,255
810,0,255
820,423,255
830,423,255
840,945,255
850,430,255
860,422,255
870,425,255
880,429,255
890,422,255
900,422,255
910,422,255
920,431,255
930,428,255
940,423,255
950,428,255
960,429,255
970,423,255
980,423,255
990,426,255
1000,277,255
1010,424,255
1020,423,255
1030,433,255
1040,431,255
1050,416,255
1060,426,255
1070,425,255
1080,429,255
1090,426,255
1100,419,255
1110,428,255
1120,425,255
1130,427,255
1140,423,255
1150,427,255
1160,421,255
1170,427,255
1180,426,255
1190,437,255
1200,428,255
1210,430,255
1220,426,255
1230,428,255
1240,423,255
1250,424,255
1260,428,255
1270,423,255
1280,428,255
1290,422,255
1300,431,255
1310,425,255
1320,4,255
1330,424,255
1340,430,255
1350,977,255
1360,421,255
1370,427,255
1380,429,255
1390,429,255
1400,485,255
1410,429,255
1420,425,255
1430,422,255
1440,426,255
1450,419,255
1460,424,255
1470,426,255
1480,428,255
1490,431,255
1500,423,255
1510,445,255
1520,425,255
1530,431,255
1540,420,255
1550,423,255
1560,426,255
1570,430,255
1580,424,255
1590,426,255
1600,430,255
1610,426,255
1620,425,255
1630,425,255
1640,432,255
1650,423,255
1660,428,255
1670,412,255
1680,432,255
1690,422,255
1700,419,255
1710,426,255
1720,422,255
1730,424,255
1740,422,255
1750,429,255
1760,425,255
1770,427,255
1780,433,255
1790,435,255
1800,419,255
1810,425,255
1820,421,255
1830,433,255
1840,414,255
1850,423,255
1860,426,255
1870,430,255
1880,422,255
1890,423,255
1900,428,255
1910,429,255
1920,425,255
1930,188,255
1940,445,255
1950,423,255
1960,422,255
1970,426,255
1980,431,255
1990,586,255
2000,364,255
2010,423,255
2020,427,255
2030,419,255
2040,1023,255
2050,423,255
2060,758,255
2070,427,255
2080,418,255
2090,436,255
