6936,629,255
6946,629,255
6956,646,255
6966,600,255
6976,628,255
6986,607,255
6996,639,255
7006,606,255
7026,631,255
7036,631,255
7046,631,255
7056,624,255
7076,628,255
7086,617,255
7096,633,255
7106,620,255
7116,633,255
7126,623,255
7136,620,255
7146,626,255
7156,644,255
7166,608,255
7176,623,255
7186,604,255
7196,540,255
7206,612,255
7216,604,255
7226,627,255
7236,1023,255
7246,604,255
7256,1023,255
7266,876,255
7276,1023,255
7286,619,255
7296,617,255
7306,620,255
7316,603,255
7326,612,255
7336,644,255
7346,631,255
7356,619,255
7366,604,255
7376,610,255
7386,0,255
7396,613,255
7406,1023,255
7416,632,255
7426,636,255
7436,606,255
7446,1023,255
7456,624,255
7466,628,255
7476,645,255
7486,578,255
7496,628,255
7506,530,255
7516,635,255
7526,605,255
7536,607,255
7546,639,255
7556,621,255
7576,615,255
7586,632,255
7596,615,255
7606,652,255
7616,626,255
7626,618,255
7636,616,255
7646,645,255
7656,632,255
7666,639,255
7676,613,255
7686,607,255
7696,628,255
7706,603,255
7716,601,255
7726,629,255
7736,620,255
7746,617,255
7756,605,255
7766,621,255
7776,621,255
7786,613,255
7796,620,255
7806,635,255
7826,610,255
7836,604,255
7846,631,255
7856,628,255
7866,625,255
7876,639,255
7886,604,255
7896,620,255
7906,584,255
7916,614,255
7926,597,255
7936,620,255
7946,1023,255
7956,633,255
7966,616,255
7976,623,255
7986,0,255
7996,620,255
8006,594,255
8016,620,255
8026,608,255
8036,624,255
8046,610,255
8056,628,255
8066,558,255
8076,624,255
8086,626,255
8096,627,255
8106,608,255
8116,606,255
8126,622,255
8136,615,255
8146,621,255
8156,600,255
8166,607,255
8176,610,255
8186,629,255
8196,628,255
8206,626,255
8216,617,255
8226,638,255
8236,619,255
8246,600,255
8256,629,255
8276,614,255
8286,615,255
8296,605,255
8306,628,255
8316,0,255
8326,591,255
8336,600,255
8346,619,255
8356,627,255
8366,609,255
8376,604,255
8386,614,255
8396,574,255
8406,618,255
8416,954,255
8426,612,255
8436,574,255
8446,628,255
8456,612,255
8466,616,255
8476,561,255
8486,603,255
8496,644,255
8506,638,255
8516,615,255
8526,619,255
8536,662,255
8546,604,255
8556,580,255
8566,615,255
8576,1023,255
8586,614,255
8596,0,255
8606,638,255
8616,616,255
8626,620,255
8636,355,255
8646,620,255
8656,1023,255
8666,618,255
8676,1023,255
8686,624,255
8696,511,255
8706,617,255
8716,629,255
8726,621,255
8736,1023,255
8746,617,255
8756,1023,255
8766,649,255
8776,575,255
8786,623,255
8796,908,255
8806,639,255
8816,780,255
8826,629,255
8836,690,255
8846,610,255
8856,646,255
8876,0,255
8886,615,255
8896,568,255
8906,616,255
8916,624,255
8926,592,255
8936,574,255
8946,645,255
8956,564,255
8966,635,255
8976,614,255
8986,620,255
8996,557,255
9006,611,255
9016,602,255
9026,610,255
9036,616,255
9046,620,255
9056,616,255
9066,617,255
9076,609,255
9086,612,255
9096,646,255
9106,616,255
9116,608,255
9126,628,255
9136,612,255
9146,746,255
9156,620,255
9166,611,255
9176,615,255
9186,862,255
9196,615,255
9206,1023,255
9216,614,255
9226,647,255
9236,620,255
9246,1023,255
9256,619,255
9276,625,255
9286,554,255
9296,624,255
9306,1023,255
9316,631,255
9326,854,255
9336,605,255
9346,767,255
9356,614,255
9366,652,255
9376,619,255
9386,0,255
9396,623,255
9406,672,255
9416,618,255
9426,0,255
9436,620,255
9446,654,255
9456,618,255
9476,620,255
9486,620,255
9496,622,255
9506,704,255
9516,601,255
9526,604,255
9536,626,255
9546,709,255
9556,620,255
9566,1023,255
9576,632,255
9586,561,255
9596,596,255
9606,608,255
9626,0,255
9636,625,255
9646,656,255
9656,633,255
9666,1023,255
9676,620,255
9686,484,255
9696,622,255
9706,79,255
9726,0,255
9736,632,255
9746,1023,255
9756,614,255
9766,1023,255
9776,616,255
9786,608,255
9796,616,255
9806,612,255
9816,612,255
9826,603,255
9836,615,255
9846,630,255
9856,631,255
9866,1023,255
9876,646,255
9886,631,255
9896,622,255
9906,612,255
9916,627,255
9926,620,255
9936,632,255
9946,624,255
9956,639,255
9966,614,255
9976,627,255
9986,625,255
9996,620,255
10006,630,255
10016,618,255
10026,628,255
10036,608,255
10046,622,255
10056,632,255
10066,622,255
10076,639,255
10086,632,255
10096,624,255
10106,620,255
10126,631,255
10136,603,255
10146,611,255
10156,639,255
10166,613,255
10176,622,255
10186,621,255
10196,617,255
10206,628,255
10216,284,255
10226,652,255
10236,616,255
10246,624,255
10256,604,255
10266,624,255
10276,615,255
10286,627,255
10296,658,255
10306,618,255
10316,0,255
10326,610,255
10336,433,255
10346,620,255
10356,0,255
10366,616,255
10376,159,255
10386,622,255
10396,1023,255
10406,627,255
10416,191,255
10426,621,255
10436,632,255
10446,628,255
10456,625,255
10466,632,255
10476,606,255
10486,613,255
10496,619,255
10506,611,255
10516,399,255
10526,636,255
10536,628,255
10546,622,255
10556,636,255
10576,1023,255
10586,605,255
10596,1023,255
10606,623,255
10626,610,255
10636,504,255
10646,639,255
10656,1023,255
10676,612,255
10686,634,255
10696,36,255
10706,620,255
10726,621,255
10736,598,255
10746,616,255
10756,79,255
10776,611,255
10786,622,255
10796,676,255
10806,627,255
10816,613,255
10826,620,255
10836,591,255
10846,597,255
10856,613,255
10866,620,255
10876,624,255
10886,635,255
10896,592,255
10906,595,255
10916,620,255
10926,621,255
10936,608,255
10946,608,255
10956,600,255
10966,627,255
10976,635,255
10986,619,255
10996,635,255
11006,577,255
11026,630,255
11036,612,255
11046,621,255
11056,619,255
11066,619,255
11076,618,255
11086,431,255
11096,614,255
11106,0,255
11116,609,255
11126,71,255
11136,622,255
11146,1023,255
11156,611,255
11166,619,255
11176,620,255
11186,623,255
11196,639,255
11206,627,255
11216,629,255
11226,612,255
11236,624,255
11246,620,255
11256,627,255
11276,627,255
11286,626,255
11296,620,255
11306,636,255
11316,624,255
11326,619,255
11336,616,255
11346,620,255
11356,616,255
11366,614,255
11376,609,255
11386,635,255
11396,638,255
11406,605,255
11416,608,255
11426,615,255
11436,616,255
11446,645,255
11456,616,255
11466,608,255
11476,599,255
11486,636,255
11496,612,255
11506,628,255
11516,612,255
11536,637,255
11546,639,255
11556,631,255
11566,767,255
11576,628,255
11586,645,255
11596,612,255
11606,628,255
11616,624,255
11626,607,255
11636,620,255
11646,652,255
11656,604,255
11666,343,255
11676,615,255
11686,617,255
11696,644,255
11706,613,255
11716,639,255
11726,625,255
11736,639,255
11746,612,255
11756,563,255
11766,555,255
11776,581,255
11786,616,255
11796,739,255
11806,1023,255
11826,573,255
11836,698,255
11846,1023,255
11856,0,255
11866,644,255
11876,0,255
11886,0,255
11896,639,255
11906,0,255
11916,564,255
11926,649,255
11936,603,255
11946,736,255
11956,620,255
11976,1023,255
11986,657,255
11996,644,255
12006,627,255
12016,639,255
12026,631,255
12036,636,255
12046,637,255
12056,627,255
12066,638,255
12076,622,255
12086,639,255
12096,618,255
12106,623,255
12116,637,255
12126,628,255
12136,619,255
12146,588,255
12156,622,255
12166,606,255
12176,623,255
12186,639,255
12196,629,255
12206,624,255
12216,616,255
12226,617,255
12236,644,255
12246,575,255
12256,635,255
12266,627,255
12276,627,255
12286,615,255
12296,610,255
12306,591,255
12316,613,255
12326,619,255
12336,614,255
12346,612,255
12356,650,255
12376,612,255
12386,624,255
12396,633,255
12406,603,255
12416,626,255
12426,619,255
12436,628,255
12446,597,255
12456,631,255
12466,615,255
12476,628,255
12486,596,255
12496,629,255
12506,610,255
12516,615,255
12526,579,255
12536,626,255
12546,651,255
12556,638,255
12566,620,255
12576,622,255
12586,0,255
12596,629,255
12606,1023,255
12616,636,255
12626,192,255
12636,639,255
12646,613,255
12656,623,255
12666,639,255
12676,613,255
12686,627,255
12696,614,255
12706,608,255
12716,626,255
12726,616,255
12736,607,255
12746,623,255
12756,634,255
12766,607,255
12776,620,255
12786,621,255
12796,620,255
12806,588,255
12826,628,255
12836,639,255
12846,610,255
12856,645,255
12866,623,255
12876,612,255
12886,620,255
12896,635,255
12906,659,255
12926,619,255
12936,1023,255
12946,622,255
12956,654,255
12966,636,255
12976,160,255
12986,632,255
12996,1023,255
13006,631,255
13016,616,255
13026,626,255
13036,0,255
13046,625,255
13056,0,255
13076,600,255
13086,636,255
13096,0,255
13106,630,255
13116,592,255
13126,644,255
13136,83,255
13146,629,255
13156,183,255
13176,618,255
13186,626,255
13196,678,255
13206,604,255
13216,631,255
13226,624,255
13236,660,255
13246,628,255
13256,657,255
13266,620,255
13276,595,255
13286,616,255
13296,629,255
13306,633,255
13316,607,255
13326,621,255
13336,0,255
13346,628,255
13356,232,255
13366,639,255
13376,0,255
13386,612,255
13396,614,255
13406,609,255
13416,610,255
13426,628,255
13436,610,255
13446,609,255
13456,589,255
13466,628,255
13476,611,255
13486,612,255
13496,584,255
13506,630,255
13516,480,255
13526,608,255
13536,600,255
13546,604,255
13556,609,255
13566,631,255
13576,600,255
13586,588,255
13596,628,255
13606,606,255
13616,637,255
13626,627,255
13636,620,255
13646,621,255
13656,637,255
13666,639,255
13676,631,255
13686,618,255
13696,627,255
13706,645,255
13716,612,255
13726,612,255
13736,610,255
13746,614,255
13756,609,255
13766,626,255
13776,607,255
13786,660,255
13796,622,255
13806,639,255
13816,609,255
13826,564,255
13836,636,255
13846,770,255
13856,618,255
13866,631,255
13876,617,255
13886,738,255
13896,606,255
13906,443,255
13916,610,255
13926,768,255
13936,620,255
13946,0,255
13956,628,255
13976,628,255
13986,748,255
13996,626,255
14006,0,255
14016,612,255
14026,15,255
14036,622,255
14046,1023,255
14056,628,255
14066,359,255
14076,628,255
14086,618,255
14096,613,255
14106,606,255
14116,621,255
14126,639,255
14136,631,255
14146,586,255
14156,626,255
14166,772,255
14176,611,255
14186,599,255
14196,612,255
14206,618,255
14216,615,255
14226,767,255
14236,623,255
14246,593,255
14256,628,255
14266,1023,255
14276,613,255
14286,620,255
14296,622,255
14306,624,255
14316,617,255
14326,1000,255
14336,636,255
14346,607,255
14356,613,255
14366,636,255
14376,647,255
14386,703,255
14396,629,255
14406,1023,255
14416,616,255
14426,224,255
14436,624,255
14446,1023,255
14456,628,255
14476,609,255
14486,1023,255
14496,626,255
14506,614,255
14516,619,255
14526,1023,255
14536,619,255
14546,615,255
14556,612,255
14576,627,255
14586,633,255
14596,618,255
14606,623,255
14616,622,255
14626,627,255
14636,629,255
14646,624,255
14656,639,255
14666,634,255
14676,630,255
14686,621,255
14696,637,255
14706,633,255
14716,588,255
14726,633,255
14736,622,255
14746,620,255
14756,616,255
14766,615,255
14776,624,255
14786,624,255
14796,624,255
14806,631,255
14816,128,255
14826,623,255
14836,639,255
14846,618,255
14856,639,255
14866,637,255
14876,631,255
14886,639,255
14896,591,255
14906,639,255
14916,538,255
14926,628,255
14936,644,255
14946,636,255
14956,708,255
14966,623,255
14976,661,255
14986,631,255
14996,497,255
15006,621,255
15016,628,255
15026,623,255
15036,1023,255
15046,638,255
15056,1023,255
15066,616,255
15076,896,255
15086,636,255
15096,0,255
15106,634,255
15116,653,255
15126,620,255
15136,625,255
15146,639,255
15156,608,255
15166,631,255
15176,1023,255
15186,613,255
15196,0,255
15206,620,255
15226,619,255
15236,554,255
15246,612,255
15256,915,255
15266,615,255
15276,581,255
15286,619,255
15296,539,255
15306,621,255
15316,1023,255
15326,619,255
15336,600,255
15346,639,255
15356,614,255
15366,611,255
15376,625,255
15386,645,255
15396,650,255
15406,628,255
15416,633,255
15426,619,255
15436,627,255
15446,625,255
15456,634,255
15466,621,255
15476,602,255
15486,611,255
15496,636,255
15506,628,255
15516,601,255
15526,616,255
15536,615,255
15546,621,255
15556,629,255
15576,624,255
15586,645,255
15596,625,255
15606,610,255
15616,630,255
15626,617,255
15636,651,255
15646,645,255
15656,639,255
15666,629,255
15676,609,255
15686,612,255
15696,614,255
15706,620,255
15716,613,255
15726,620,255
15736,630,255
15746,603,255
15756,627,255
15766,615,255
15776,625,255
15786,1023,255
15796,631,255
15806,0,255
15816,603,255
15826,751,255
15836,628,255
15846,633,255
15856,647,255
15866,606,255
15876,616,255
15886,634,255
15896,636,255
15906,630,255
15916,612,255
15926,628,255
15936,637,255
15946,629,255
15956,617,255
15966,0,255
15976,626,255
15986,631,255
15996,620,255
16006,612,255
16016,624,255
16026,633,255
16036,628,255
16046,615,255
16056,623,255
16066,0,255
16076,624,255
16086,632,255
16096,612,255
16106,639,255
16116,627,255
16126,627,255
16136,618,255
16146,612,255
16156,614,255
16166,648,255
16176,617,255
16186,619,255
16196,616,255
16206,623,255
16226,1023,255
16236,609,255
16246,628,255
16256,617,255
16266,596,255
16276,636,255
16286,632,255
16296,633,255
16306,608,255
16316,597,255
16326,1023,255
16336,636,255
16346,1023,255
16356,617,255
16366,653,255
16376,607,255
16386,1008,255
16396,639,255
16406,608,255
16416,613,255
16426,600,255
16436,657,255
16446,620,255
16456,1023,255
16476,639,255
16486,632,255
16496,627,255
16506,649,255
16526,630,255
16536,620,255
16546,648,255
16556,608,255
16566,620,255
16576,639,255
16586,631,255
16596,628,255
16606,615,255
16616,0,255
16626,618,255
16636,637,255
16646,612,255
16656,615,255
16666,635,255
16676,628,255
16686,653,255
16696,620,255
16706,637,255
16716,624,255
16726,636,255
16736,631,255
16746,633,255
16756,624,255
16766,628,255
16776,619,255
16786,636,255
16796,622,255
16806,610,255
16816,616,255
16826,607,255
16836,612,255
16846,624,255
16856,612,255
16866,615,255
16876,609,255
16886,625,255
16896,620,255
16906,645,255
16916,620,255
16926,624,255
16936,607,255
16946,632,255
16956,611,255
16966,606,255
16976,631,255
16986,585,255
16996,625,255
17006,588,255
17026,635,255
17036,635,255
17046,633,255
17056,616,255
17066,635,255
17076,637,255
17086,618,255
17096,625,255
17106,501,255
17126,636,255
17136,636,255
17146,0,255
17156,623,255
17166,712,255
17176,631,255
17186,639,255
17196,611,255
17206,617,255
17216,708,255
17226,627,255
17236,621,255
17246,622,255
17256,512,255
17266,608,255
17276,1023,255
17286,632,255
17296,1023,255
17306,635,255
17316,634,255
17326,634,255
17336,748,255
17346,624,255
17356,520,255
17366,620,255
17376,700,255
17386,621,255
17396,644,255
17406,609,255
17416,639,255
17426,635,255
17436,635,255
17446,607,255
17456,603,255
17466,620,255
17476,616,255
17486,608,255
17496,594,255
17506,624,255
17526,632,255
17536,629,255
17546,624,255
17556,601,255
17576,611,255
17586,624,255
17596,617,255
17606,620,255
17616,617,255
17626,634,255
17636,636,255
17646,615,255
17656,639,255
17666,639,255
17676,623,255
17686,612,255
17696,645,255
17706,631,255
17716,637,255
17726,614,255
17736,608,255
17746,639,255
17756,557,255
17766,635,255
17776,585,255
17786,635,255
17796,1023,255
17806,619,255
17816,614,255
17826,618,255
17836,0,255
17846,612,255
17856,630,255
17866,635,255
17876,607,255
17886,638,255
17896,628,255
17906,639,255
17916,1023,255
17926,615,255
17936,609,255
17946,626,255
17956,617,255
17966,608,255
17976,635,255
17986,639,255
17996,633,255
18006,618,255
18016,636,255
18026,634,255
18036,598,255
18046,620,255
18056,631,255
18066,633,255
18076,617,255
18086,627,255
18096,617,255
18106,655,255
18116,603,255
18126,624,255
18136,604,255
18146,665,255
18156,623,255
18166,892,255
18176,601,255
18186,668,255
18196,608,255
18206,630,255
18226,554,255
18236,624,255
18246,576,255
18256,605,255
18266,633,255
18276,608,255
18286,315,255
18296,620,255
18306,1023,255
18316,614,255
18326,574,255
18336,613,255
18346,1023,255
18356,601,255
18366,623,255
18376,618,255
18386,738,255
18396,620,255
18406,1023,255
18426,627,255
18436,631,255
18446,672,255
18456,621,255
18466,594,255
18476,619,255
18486,544,255
18496,628,255
18506,525,255
18516,608,255
18526,603,255
18536,628,255
18546,521,255
18556,632,255
18566,431,255
18576,615,255
18586,556,255
18596,616,255
18606,572,255
18616,614,255
18626,609,255
18636,608,255
18646,591,255
18656,615,255
18676,620,255
18686,597,255
18696,620,255
18706,617,255
18716,612,255
18726,628,255
18736,620,255
18746,606,255
18756,620,255
18766,611,255
18776,618,255
18786,622,255
18796,572,255
18806,620,255
18816,620,255
18826,631,255
18836,561,255
18846,608,255
18856,534,255
18876,621,255
18886,620,255
18896,435,255
18906,627,255
18926,632,255
18936,536,255
18946,624,255
18956,1023,255
18966,636,255
18976,1023,255
18986,611,255
18996,0,255
19006,621,255
19016,606,255
19026,609,255
19036,558,255
19046,620,255
19056,530,255
19066,630,255
19076,623,255
19086,625,255
19096,504,255
19106,617,255
19116,1023,255
19126,620,255
19136,588,255
19146,627,255
19156,610,255
19166,625,255
19176,615,255
19186,631,255
19196,646,255
19206,619,255
19216,704,255
19226,616,255
19236,721,255
19246,636,255
19256,612,255
19276,515,255
19286,616,255
19296,571,255
19306,625,255
19316,588,255
19326,623,255
19336,0,255
19346,621,255
19356,0,255
19366,620,255
19376,0,255
19386,612,255
19396,1023,255
19406,620,255
19416,620,255
19426,630,255
19436,1023,255
19446,612,255
19456,639,255
19476,636,255
19486,639,255
19496,597,255
19506,632,255
19516,626,255
19526,620,255
19536,620,255
19546,634,255
19556,623,255
19566,612,255
19576,605,255
19586,630,255
19596,644,255
19606,614,255
19616,612,255
19626,639,255
19636,614,255
19646,626,255
19656,619,255
19666,609,255
19676,623,255
19686,621,255
19696,613,255
19706,596,255
19726,256,255
19736,616,255
19746,639,255
19756,636,255
19766,0,255
19776,606,255
19786,569,255
19796,622,255
19806,562,255
19816,616,255
19826,1023,255
19836,624,255
19846,584,255
19856,620,255
19876,635,255
19886,0,255
19896,625,255
19906,0,255
19916,636,255
19926,0,255
19936,617,255
19946,1023,255
19956,624,255
19966,593,255
19976,610,255
19986,255,255
19996,614,255
20006,636,255
20016,604,255
20026,639,255
20036,613,255
20046,670,255
20056,629,255
20076,611,255
20086,589,255
20096,616,255
20106,653,255
20126,1023,255
20136,614,255
20146,592,255
20156,615,255
20166,1023,255
20176,611,255
20186,625,255
20196,615,255
20206,616,255
20216,633,255
20226,625,255
20236,617,255
20246,624,255
20256,610,255
20266,635,255
20276,616,255
20286,594,255
20296,609,255
20306,622,255
20326,600,255
20336,612,255
20346,639,255
20356,606,255
20366,623,255
20376,592,255
20386,628,255
20396,612,255
20406,604,255
20416,600,255
20426,619,255
20436,609,255
20446,623,255
20456,612,255
20466,636,255
20476,572,255
20486,625,255
20496,435,255
20506,624,255
20516,616,255
20526,614,255
20536,1000,255
20546,623,255
20556,767,255
20566,609,255
20576,1023,255
20586,631,255
20596,617,255
20606,632,255
20616,1023,255
20626,635,255
20636,616,255
20646,620,255
20656,607,255
20666,631,255
20676,601,255
20686,617,255
20696,615,255
20706,625,255
20716,127,255
20726,624,255
20736,603,255
20746,624,255
20756,616,255
20766,627,255
20776,615,255
20786,611,255
20796,621,255
20806,607,255
20816,596,255
20826,602,255
20836,630,255
20846,617,255
20856,635,255
20866,618,255
20876,0,255
20886,615,255
20896,1023,255
20906,631,255
20916,599,255
20926,621,255
20936,0,255
20946,612,255
20956,461,255
20966,629,255
20976,596,255
